13.0137	18.9967	17.9588
14.9317	14.892	21.1373
14.767	17.3339	16.3119
14.5425	17.0338	19.2781
15.0967	17.4513	21.9199
15.115	18.8768	14.0291
14.5668	20.4268	16.0801
15.5262	19.1998	18.0799
14.3418	19.5834	20.4001
14.3144	19.8859	23.0269
15.5175	23.014	16.2383
14.3707	21.5592	18.5319
15.2223	22.0338	21.335
16.8538	24.1629	21.4693
17.0308	15.0395	16.3204
15.5982	14.6638	18.5072
17.553	13.7727	21.3977
16.8492	16.9598	14.3706
16.7594	16.9751	17.8184
17.0541	16.0488	20.2254
17.7421	17.3847	22.3499
16.4914	15.4748	23.3283
17.2814	19.1286	12.3399
16.9775	18.9709	16.017
18.0418	19.0234	18.2613
16.6581	18.4017	20.1512
16.145	18.2348	24.2633
16.6114	21.0662	14.4469
16.9228	21.2229	17.2899
16.6254	20.8521	19.7053
16.7632	19.7818	22.142
16.0736	21.786	23.9077
17.6857	23.5761	14.7459
16.1841	23.4763	18.8326
18.0528	21.8968	22.268
20.5566	12.6304	18.103
18.5462	14.778	14.1899
19.6372	14.7341	16.6392
18.2701	14.1757	18.7981
20.3504	13.2404	20.8044
19.1937	15.0413	23.2995
19.2574	17.0853	13.105
18.8579	17.0833	15.935
19.0626	16.6406	18.4082
19.4076	15.5658	20.8342
18.7418	17.4203	24.683
20.5991	19.3817	12.4382
18.7279	19.2802	14.3289
19.7166	19.3366	16.5326
19.0584	17.928	20.4529
19.3056	19.5623	22.6332
18.0083	20.0926	24.6926
18.9497	21.598	13.0722
18.8111	21.4423	15.713
19.2811	21.1311	18.2086
18.8726	20.2482	20.3743
20.0218	21.7948	23.9545
20.4028	23.4029	14.8656
18.4668	23.4247	17.3204
18.2722	22.6472	19.906
19.5838	24.0433	21.7981
21.9666	23.4061	22.8513
18.8714	25.1225	19.3811
22.3426	14.4549	16.7588
20.9112	15.0575	18.8367
21.8139	15.2349	22.0775
21.055	15.6353	14.6758
21.2356	17.0376	17.1763
21.4711	16.966	20.1565
20.3255	17.3189	22.5043
21.3431	16.3	24.6338
21.0561	18.1494	14.789
22.1306	19.5368	16.7976
20.4572	18.8165	18.7326
21.3031	19.2843	21.0782
20.8707	19.0965	24.5699
21.0914	20.7888	14.6296
21.1141	21.9694	16.8897
21.7181	20.8423	19.1063
20.5628	21.6953	21.3381
22.3188	20.6759	22.9929
20.8385	24.6789	17.2823
20.5714	23.0396	19.2342
21.8898	24.7841	20.3926
23.0094	14.2167	19.8762
23.2641	16.903	15.6096
23.5546	16.2873	18.2194
23.8954	16.7396	20.8525
23.3167	19.3568	14.3208
24.5859	18.8293	16.7773
22.9097	18.5661	18.9451
23.8754	19.6629	21.034
22.749	17.9552	22.8438
23.5104	21.5776	15.9823
24.2248	20.816	18.5386
23.0822	22.2153	20.7371
23.0087	23.2046	18.2201
25.4723	18.2647	19.2539
